File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
09558f9b-5935-4ade-9e64-64cb3ffc63e2	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4981-11A-01D-1332-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4981	TCGA-BP-4981-11A	Solid Tissue Normal
1ed5778a-7929-4645-b6fd-753268a79b37	48eebb82-b27e-4e1a-b916-6d471d5869ee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5690	TCGA-B0-5690-01A	Primary Tumor
81f84c16-3130-434d-97e7-a748c36eca97	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_F06_734986.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CZ-4863	TCGA-CZ-4863-01A	Primary Tumor
c3641a4d-1af6-474a-9313-4d1877b69bd4	956e52f2-475c-4aa3-9e99-0912e4612314.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5681	TCGA-CJ-5681-01A	Primary Tumor
f06ad0a6-26a1-48c8-b76b-fab0c3c8f60f	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_C01_697712.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4887	TCGA-CJ-4887-01A	Primary Tumor
d8bc87bd-373b-4c2a-a873-0504f37b5044	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4775-11A-01D-1287-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4775	TCGA-BP-4775-11A	Solid Tissue Normal
267428e0-5903-412f-8051-3f89fae3a943	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_H04_734898.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B4-5378	TCGA-B4-5378-10A	Blood Derived Normal
37f6dc2f-6b32-4c3e-9a57-ffd410fc74ad	HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_E09_748178.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CW-5590	TCGA-CW-5590-01A	Primary Tumor
3f8e0a6b-ccb9-4483-9e97-376a2fff8abb	OWNED_p_TCGA_b102_105_SNP_N_GenomeWideSNP_6_D10_777128.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CZ-5986	TCGA-CZ-5986-11A	Solid Tissue Normal
2b374b42-1c47-46ca-af36-21d0b01742fc	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_E03_748588.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B2-5633	TCGA-B2-5633-01A	Primary Tumor
9205c60e-e133-46ce-a86f-f78f7efa1027	75b33271-3e53-4f90-8f6b-a4f7e660455c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-5676	TCGA-CJ-5676-01A	Primary Tumor
2b688705-80aa-40ed-9494-f908e45fabcb	DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_F04_1464672.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-T7-A92I	TCGA-T7-A92I-10A	Blood Derived Normal
9d774161-bfa1-45aa-b44e-605b616c4f44	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4768-01A-01D-1284-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4768	TCGA-BP-4768-01A	Primary Tumor
d2411897-6f49-4d9d-ac60-e3c29b23fefa	db87c217-8596-41d8-b4d7-1b6b1f289e5a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-AK-3445	TCGA-AK-3445-01A	Primary Tumor
caee2240-44e1-4c8a-a158-5fcc2c7a930a	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5104-01A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5104	TCGA-B0-5104-01A	Primary Tumor
6aefb4eb-f543-4b66-be43-8b85d8db84f1	jhu-usc.edu_KIRC.HumanMethylation27.1.lvl-3.TCGA-A3-3365-01A-01D-0859-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-A3-3365	TCGA-A3-3365-01A	Primary Tumor
fd560e45-c9ab-4f7b-a894-e3b7345aa668	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_D03_741988.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-5194	TCGA-BP-5194-11A	Solid Tissue Normal
954cd0e9-9130-4b20-a483-5387cf2c6e65	jhu-usc.edu_KIRC.HumanMethylation27.1.lvl-3.TCGA-A3-3311-01A-01D-0859-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-A3-3311	TCGA-A3-3311-01A	Primary Tumor
5cc9ef8d-1f06-4633-a285-9f1f5b6b74e9	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_F01_748632.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-5681	TCGA-CJ-5681-01A	Primary Tumor
bf9b2e94-af4f-4644-8b35-bd5e130a57e3	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_F11_748500.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B8-5549	TCGA-B8-5549-11A	Solid Tissue Normal
c28c961d-cb35-4f73-a6ce-91fa87bf2de7	8d9fd739-49be-44aa-8620-806b18d561fb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-AK-3454	TCGA-AK-3454-01A	Primary Tumor
444e5692-4291-4d40-890e-46a0b7bb486f	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4923-01A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4923	TCGA-CJ-4923-01A	Primary Tumor
32f83b04-d1bc-4370-b0bd-653411ee7aca	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_G02_697960.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4965	TCGA-BP-4965-01A	Primary Tumor
4f0efe0c-f1f0-4a15-9dcc-2c0ec52b20ee	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_A05_777482.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B8-5545	TCGA-B8-5545-01A	Primary Tumor
8d4ae507-2025-4b0e-8353-89de0dab0a5b	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_F01_729756.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B2-3924	TCGA-B2-3924-10A	Blood Derived Normal
715920ca-badf-4213-b278-14f7ab67fab1	5e35b29e-ab79-4fd5-ac7a-8071af86f022.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5453	TCGA-CZ-5453-01A	Primary Tumor
c51ae5fa-5d83-4b34-9c4a-b3c457a3d022	OWNED_p_TCGA_b102_105_SNP_N_GenomeWideSNP_6_B08_777088.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CZ-5987	TCGA-CZ-5987-11A	Solid Tissue Normal
da78084e-f500-4fd2-a160-d3e35defeb9c	d261f0fa-a637-4c01-be2c-a5611fada60b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4163	TCGA-BP-4163-01A	Primary Tumor
d4b66823-eb22-4768-969d-69cacee42a9d	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_G02_697960.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4965	TCGA-BP-4965-01A	Primary Tumor
33d8a71c-7cb4-4968-89c2-4d3b2c1ae97c	1d683af7-3492-4250-8347-8e285676c83d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B8-4620	TCGA-B8-4620-11A	Solid Tissue Normal
2e7194ff-fa31-44b6-a1c5-f9c6c2dbc156	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_G11_697830.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4959	TCGA-BP-4959-11A	Solid Tissue Normal
a1f6456f-fd79-49c3-bc43-649be413aaf9	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_H03_748490.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B2-5641	TCGA-B2-5641-11A	Solid Tissue Normal
f151e212-9915-4d55-b621-9574b37558a0	DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_F03_729466.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-3331	TCGA-A3-3331-01A	Primary Tumor
8e3a550d-5c76-471e-a9c4-f8a8c244fac1	HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_E07_748084.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-DV-5569	TCGA-DV-5569-01A	Primary Tumor
354cdaa2-f6aa-410e-a5dd-5ea6279cbf46	MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_C10_1377498.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-A6NL	TCGA-A3-A6NL-01A	Primary Tumor
e9b4c874-daf2-482c-a9fd-4a51ce600995	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-5402-01A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5402	TCGA-B0-5402-01A	Primary Tumor
ed8656b5-5e07-453b-a4e3-40c9ac09e4e1	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_A04_697552.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4325	TCGA-BP-4325-01A	Primary Tumor
d3177506-025f-4092-be04-63afdf0c1933	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5119-11A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5119	TCGA-B0-5119-11A	Solid Tissue Normal
e428ceac-eeb2-447c-ac5c-f788feaf705d	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-4945-11A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4945	TCGA-B0-4945-11A	Solid Tissue Normal
0207af35-5757-47ff-aa21-e7b4bc3ade13	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4963-11A-01D-1332-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4963	TCGA-BP-4963-11A	Solid Tissue Normal
3ddecf64-ff28-410f-8772-23afa7146dda	DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_G05_1464806.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-A8OU	TCGA-A3-A8OU-01A	Primary Tumor
5a7d08d2-a14b-4bdc-9caf-941675c7ead4	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5465-11A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-5465	TCGA-CZ-5465-11A	Solid Tissue Normal
07d5ae36-b1d2-42b8-8d0f-816a1567c4b5	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_E02_742032.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-4908	TCGA-CJ-4908-01A	Primary Tumor
aef87e2d-822c-44e1-b142-908b5f47c01a	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_A06_748612.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-3387	TCGA-A3-3387-01A	Primary Tumor
5e450345-0d34-41e6-8008-cf18f94eb6b4	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_F09_680118.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-4641	TCGA-CJ-4641-01A	Primary Tumor
fc942f5c-d069-4084-9643-bf76af8d795c	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_F10_697478.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4352	TCGA-BP-4352-01A	Primary Tumor
b45f91db-13da-4ce2-9cfa-df97e73c9138	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_F11_730608.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5117	TCGA-B0-5117-01A	Primary Tumor
962450d1-9110-4e96-bf45-2919341343c9	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_D07_697792.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4988	TCGA-BP-4988-11A	Solid Tissue Normal
8afbe738-a897-4f46-97ca-5e3e4101790c	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_G06_697674.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4804	TCGA-BP-4804-11A	Solid Tissue Normal
62ea4b59-3f69-417a-976a-904b702bce7e	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3370-11A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-A3-3370	TCGA-A3-3370-11A	Solid Tissue Normal
de88d78e-f278-4400-a28b-d8c0ec8eaede	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5713-01A-11D-1670-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5713	TCGA-B0-5713-01A	Primary Tumor
ce205d47-6743-4251-a8d3-6701feb1d26f	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-DV-5565-01A-01D-1536-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-DV-5565	TCGA-DV-5565-01A	Primary Tumor
4922ffa3-33c1-4bd2-bf59-42b7d2694315	45b50712-c8b3-4f01-9802-a4f30d233d19.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-DV-5575	TCGA-DV-5575-01A	Primary Tumor
5374aaf5-af17-428f-9779-4eb15afaadfc	jhu-usc.edu_KIRC.HumanMethylation27.2.lvl-3.TCGA-CJ-4634-01A-01D-1186-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CJ-4634	TCGA-CJ-4634-01A	Primary Tumor
b6488311-0f50-4c39-a896-fe14f78186ab	93e77514-c77b-4346-ae63-3e0d10512cff.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B8-A8YJ	TCGA-B8-A8YJ-01A	Primary Tumor
72eec4da-dbd4-4790-a910-70d4cfdfc41d	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_B04_697968.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-5077	TCGA-B0-5077-11A	Solid Tissue Normal
096d346a-a2d8-4828-8e09-f16f759fcd4d	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_G03_742052.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-5191	TCGA-BP-5191-11A	Solid Tissue Normal
d75135e3-051f-44a6-a4a8-f3098a599dd2	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_B01_734912.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-4698	TCGA-B0-4698-01A	Primary Tumor
21b96bd5-6e04-4021-8d4a-2e37b25f5600	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_D11_748504.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5702	TCGA-B0-5702-11A	Solid Tissue Normal
fdd311f5-b786-48d2-88e9-8494b0103b95	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_D06_777556.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5713	TCGA-B0-5713-11A	Solid Tissue Normal
1920512b-1613-479a-8ba4-f41b5b9adb53	a091514f-2f10-40e0-a3c2-786e94ff8a58.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4959	TCGA-BP-4959-01A	Primary Tumor
f1f5980a-6348-4fb0-ad03-faa9fbd1c687	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5100-11A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5100	TCGA-B0-5100-11A	Solid Tissue Normal
90845af5-9685-4ec5-ab05-4dafc85d1649	db4c135e-dae9-4c6d-b765-4a212cc3e13e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3323	TCGA-A3-3323-01A	Primary Tumor
86c8062c-ae80-45c6-a35b-591043a9649d	ae08d16e-0df4-46d5-a837-1c22d41ec11e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B4-5835	TCGA-B4-5835-01A	Primary Tumor
5ad2a14c-448d-4a36-b56c-d887b58abb57	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_D02_777404.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-5812	TCGA-B0-5812-01A	Primary Tumor
1243f61d-8c55-4584-880f-01bac439ae14	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_E10_748546.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5705	TCGA-B0-5705-11A	Solid Tissue Normal
e4ee5583-a847-431f-ba4e-9e7057f40844	f153de72-5b22-4210-bb71-0347f8369bfc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4839	TCGA-B0-4839-01A	Primary Tumor
2f06f4b2-499e-4773-b8ff-31ffe837f5e4	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_F03_748528.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5706	TCGA-B0-5706-11A	Solid Tissue Normal
f0309798-11a1-409b-8f04-a69532e34865	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5459-01A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-5459	TCGA-CZ-5459-01A	Primary Tumor
5df9f816-6417-48be-9f8d-0b6ca864ab61	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_D03_697808.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5088	TCGA-B0-5088-11A	Solid Tissue Normal
ddae5e18-d31b-468a-badc-0375577178d0	22997bb2-dd8e-451a-a320-8702c2d787b2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4895	TCGA-CJ-4895-01A	Primary Tumor
c08818d0-1f3c-4048-9e1c-af5cbabef2c6	8f4e1b10-25d1-42e6-a48a-51ab46f2beac.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-DV-5574	TCGA-DV-5574-01A	Primary Tumor
539c3d52-b5a5-4f50-a6a8-9f1b6159bc35	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_F09_730594.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5095	TCGA-B0-5095-11A	Solid Tissue Normal
9b0dd709-644b-4426-b7b0-8144fa083986	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_C04_777432.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B8-4153	TCGA-B8-4153-11A	Solid Tissue Normal
58459ba1-19a1-4a19-8519-519e0daecb38	2f2dcc43-19f5-4c89-8319-c2bae4acc995.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-DV-5575	TCGA-DV-5575-01A	Primary Tumor
d2de1cf8-ce00-4d88-8857-827d1d4c0a2a	PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_H10_697268.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-4701	TCGA-B0-4701-01A	Primary Tumor
eb81c79a-fa2b-4297-a794-a9d632610fd2	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_G04_734916.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-5400	TCGA-B0-5400-01A	Primary Tumor
dc5e8725-86ba-4c58-89b1-15b33771b2dd	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5120-11A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5120	TCGA-B0-5120-11A	Solid Tissue Normal
e56158d8-1295-4bed-bc32-64d8191b1518	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-4863-11A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-4863	TCGA-CZ-4863-11A	Solid Tissue Normal
70989d75-8a4d-49b5-9c0d-ac38d18fc8f6	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_F12_741956.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-4903	TCGA-CJ-4903-11A	Solid Tissue Normal
430f2500-4ca1-4446-b06e-f731003c678b	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_G08_734830.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-4818	TCGA-B0-4818-11A	Solid Tissue Normal
32501ffa-9d8b-4c51-a19c-e798f0e6dfa0	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4160-01A-02D-1284-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4160	TCGA-BP-4160-01A	Primary Tumor
327476a6-b201-4eaa-812f-2010fe235b2d	jhu-usc.edu_KIRC.HumanMethylation450.10.lvl-3.TCGA-G6-A8L8-01A-21D-A36Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-G6-A8L8	TCGA-G6-A8L8-01A	Primary Tumor
c24021f0-9c8d-4c99-9062-3b432ccbd373	d99d874c-b050-466d-9475-48d8af5ad972.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5187	TCGA-BP-5187-01A	Primary Tumor
98424903-de2c-4e9f-903b-b7a2cd4ae833	MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_H01_1320428.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B2-A4SR	TCGA-B2-A4SR-10A	Blood Derived Normal
b11268a2-f289-4477-9ddb-6909c92e4243	MOHEL_p_TCGA_271_274_275_N_GenomeWideSNP_6_G04_1320460.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-DV-A4W0	TCGA-DV-A4W0-05A	Additional - New Primary
cfda6eb7-f0dd-4855-ade9-0b2b8fddcef8	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_G05_697536.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4330	TCGA-BP-4330-11A	Solid Tissue Normal
ec615233-a1d6-40be-afde-18cb732287a0	11f8ba8e-f155-445d-a958-fbf0246b76f9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4635	TCGA-CJ-4635-01A	Primary Tumor
e18daa8c-1537-41a9-8f91-52a654fe64bf	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5463-11A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-5463	TCGA-CZ-5463-11A	Solid Tissue Normal
60c90c52-22c2-4d22-a79f-6d5a45e20580	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_D05_730698.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5096	TCGA-B0-5096-01A	Primary Tumor
e3b809d8-5e2d-441c-8dde-396cb0728469	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_E10_777464.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-6028	TCGA-CJ-6028-01A	Primary Tumor
6fc1f36e-3f72-47de-82f8-11dfa7bb94e9	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_E01_777574.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-6031	TCGA-CJ-6031-11A	Solid Tissue Normal
a09b131f-37df-46cb-9209-dc198f1c5ad1	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4849-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4849	TCGA-B0-4849-01A	Primary Tumor
70d60543-e4b5-45f6-9e8b-9d9ec20cfaf1	jhu-usc.edu_KIRC.HumanMethylation450.7.lvl-3.TCGA-B8-A54D-01A-21D-A264-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B8-A54D	TCGA-B8-A54D-01A	Primary Tumor
